,auc_prob,auc_pred,fbeta,f1,plr,nlr,perm_score,pval_score,train_score,fold,gen,model,subset
2,0.50907,0.51896,0.64747,0.64747,1.07617,0.9245,0.50115,0.81188,0.47097,3,f,bnb,tops
3,0.50907,0.51896,0.64747,0.64747,1.07617,0.9245,0.50115,0.81188,0.47097,3,f,bnb,tops
4,0.50907,0.51896,0.64747,0.64747,1.07617,0.9245,0.50115,0.81188,0.47097,3,f,bnb,tops
5,0.50907,0.51896,0.64747,0.64747,1.07617,0.9245,0.50115,0.81188,0.47097,3,f,bnb,tops
6,0.50907,0.51896,0.64747,0.64747,1.07617,0.9245,0.50115,0.81188,0.47097,3,f,bnb,tops
7,0.50907,0.51896,0.64747,0.64747,1.07617,0.9245,0.50115,0.81188,0.47097,3,f,bnb,tops
8,0.50907,0.51896,0.64747,0.64747,1.07617,0.9245,0.50115,0.81188,0.47097,3,f,bnb,tops
9,0.50907,0.51896,0.64747,0.64747,1.07617,0.9245,0.50115,0.81188,0.47097,3,f,bnb,tops
0,0.49977,0.50983,0.63153,0.63153,1.03809,0.95938,0.50456,0.54455,0.50261,4,f,bnb,tops
1,0.49977,0.50983,0.63153,0.63153,1.03809,0.95938,0.50456,0.54455,0.50261,4,f,bnb,tops
2,0.49977,0.50983,0.63153,0.63153,1.03809,0.95938,0.50456,0.54455,0.50261,4,f,bnb,tops
3,0.49977,0.50983,0.63153,0.63153,1.03809,0.95938,0.50456,0.54455,0.50261,4,f,bnb,tops
4,0.49977,0.50983,0.63153,0.63153,1.03809,0.95938,0.50456,0.54455,0.50261,4,f,bnb,tops
5,0.49977,0.50983,0.63153,0.63153,1.03809,0.95938,0.50456,0.54455,0.50261,4,f,bnb,tops
6,0.49977,0.50983,0.63153,0.63153,1.03809,0.95938,0.50456,0.54455,0.50261,4,f,bnb,tops
7,0.49977,0.50983,0.63153,0.63153,1.03809,0.95938,0.50456,0.54455,0.50261,4,f,bnb,tops
8,0.49977,0.50983,0.63153,0.63153,1.03809,0.95938,0.50456,0.54455,0.50261,4,f,bnb,tops
9,0.49977,0.50983,0.63153,0.63153,1.03809,0.95938,0.50456,0.54455,0.50261,4,f,bnb,tops
0,0.56118,0.5463,0.69766,0.69766,1.21165,0.83537,0.49668,0.33663,0.51126,0,combine,bnb,tops
1,0.56118,0.5463,0.69766,0.69766,1.21165,0.83537,0.49668,0.33663,0.51126,0,combine,bnb,tops
2,0.56118,0.5463,0.69766,0.69766,1.21165,0.83537,0.49668,0.33663,0.51126,0,combine,bnb,tops
3,0.56118,0.5463,0.69766,0.69766,1.21165,0.83537,0.49668,0.33663,0.51126,0,combine,bnb,tops
4,0.56118,0.5463,0.69766,0.69766,1.21165,0.83537,0.49668,0.33663,0.51126,0,combine,bnb,tops
5,0.56118,0.5463,0.69766,0.69766,1.21165,0.83537,0.49668,0.33663,0.51126,0,combine,bnb,tops
6,0.56118,0.5463,0.69766,0.69766,1.21165,0.83537,0.49668,0.33663,0.51126,0,combine,bnb,tops
7,0.56118,0.5463,0.69766,0.69766,1.21165,0.83537,0.49668,0.33663,0.51126,0,combine,bnb,tops
8,0.56118,0.5463,0.69766,0.69766,1.21165,0.83537,0.49668,0.33663,0.51126,0,combine,bnb,tops
9,0.56118,0.5463,0.69766,0.69766,1.21165,0.83537,0.49668,0.33663,0.51126,0,combine,bnb,tops
0,0.54669,0.53155,0.66884,0.66884,1.13353,0.88034,0.49261,0.0099,0.59296,1,combine,bnb,tops
1,0.54669,0.53155,0.66884,0.66884,1.13353,0.88034,0.49261,0.0099,0.59296,1,combine,bnb,tops
2,0.54669,0.53155,0.66884,0.66884,1.13353,0.88034,0.49261,0.0099,0.59296,1,combine,bnb,tops
3,0.54669,0.53155,0.66884,0.66884,1.13353,0.88034,0.49261,0.0099,0.59296,1,combine,bnb,tops
4,0.54669,0.53155,0.66884,0.66884,1.13353,0.88034,0.49261,0.0099,0.59296,1,combine,bnb,tops
5,0.54669,0.53155,0.66884,0.66884,1.13353,0.88034,0.49261,0.0099,0.59296,1,combine,bnb,tops
6,0.54669,0.53155,0.66884,0.66884,1.13353,0.88034,0.49261,0.0099,0.59296,1,combine,bnb,tops
7,0.54669,0.53155,0.66884,0.66884,1.13353,0.88034,0.49261,0.0099,0.59296,1,combine,bnb,tops
8,0.54669,0.53155,0.66884,0.66884,1.13353,0.88034,0.49261,0.0099,0.59296,1,combine,bnb,tops
9,0.54669,0.53155,0.66884,0.66884,1.13353,0.88034,0.49261,0.0099,0.59296,1,combine,bnb,tops
0,0.54808,0.55199,0.69275,0.69275,1.23438,0.81311,0.49965,0.05941,0.54707,2,combine,bnb,tops
1,0.54808,0.55199,0.69275,0.69275,1.23438,0.81311,0.49965,0.05941,0.54707,2,combine,bnb,tops
2,0.54808,0.55199,0.69275,0.69275,1.23438,0.81311,0.49965,0.05941,0.54707,2,combine,bnb,tops
3,0.54808,0.55199,0.69275,0.69275,1.23438,0.81311,0.49965,0.05941,0.54707,2,combine,bnb,tops
4,0.54808,0.55199,0.69275,0.69275,1.23438,0.81311,0.49965,0.05941,0.54707,2,combine,bnb,tops
5,0.54808,0.55199,0.69275,0.69275,1.23438,0.81311,0.49965,0.05941,0.54707,2,combine,bnb,tops
6,0.54808,0.55199,0.69275,0.69275,1.23438,0.81311,0.49965,0.05941,0.54707,2,combine,bnb,tops
7,0.54808,0.55199,0.69275,0.69275,1.23438,0.81311,0.49965,0.05941,0.54707,2,combine,bnb,tops
8,0.54808,0.55199,0.69275,0.69275,1.23438,0.81311,0.49965,0.05941,0.54707,2,combine,bnb,tops
9,0.54808,0.55199,0.69275,0.69275,1.23438,0.81311,0.49965,0.05941,0.54707,2,combine,bnb,tops
0,0.52893,0.50995,0.67184,0.67184,1.0425,0.96259,0.49899,0.15842,0.53722,3,combine,bnb,tops
1,0.52893,0.50995,0.67184,0.67184,1.0425,0.96259,0.49899,0.15842,0.53722,3,combine,bnb,tops
2,0.52893,0.50995,0.67184,0.67184,1.0425,0.96259,0.49899,0.15842,0.53722,3,combine,bnb,tops
3,0.52893,0.50995,0.67184,0.67184,1.0425,0.96259,0.49899,0.15842,0.53722,3,combine,bnb,tops
4,0.52893,0.50995,0.67184,0.67184,1.0425,0.96259,0.49899,0.15842,0.53722,3,combine,bnb,tops
5,0.52893,0.50995,0.67184,0.67184,1.0425,0.96259,0.49899,0.15842,0.53722,3,combine,bnb,tops
6,0.52893,0.50995,0.67184,0.67184,1.0425,0.96259,0.49899,0.15842,0.53722,3,combine,bnb,tops
7,0.52893,0.50995,0.67184,0.67184,1.0425,0.96259,0.49899,0.15842,0.53722,3,combine,bnb,tops
8,0.52893,0.50995,0.67184,0.67184,1.0425,0.96259,0.49899,0.15842,0.53722,3,combine,bnb,tops
9,0.52893,0.50995,0.67184,0.67184,1.0425,0.96259,0.49899,0.15842,0.53722,3,combine,bnb,tops
0,0.55953,0.54386,0.69846,0.69846,1.20117,0.84443,0.50161,0.15842,0.54021,4,combine,bnb,tops
1,0.55953,0.54386,0.69846,0.69846,1.20117,0.84443,0.50161,0.15842,0.54021,4,combine,bnb,tops
2,0.55953,0.54386,0.69846,0.69846,1.20117,0.84443,0.50161,0.15842,0.54021,4,combine,bnb,tops
3,0.55953,0.54386,0.69846,0.69846,1.20117,0.84443,0.50161,0.15842,0.54021,4,combine,bnb,tops
4,0.55953,0.54386,0.69846,0.69846,1.20117,0.84443,0.50161,0.15842,0.54021,4,combine,bnb,tops
5,0.55953,0.54386,0.69846,0.69846,1.20117,0.84443,0.50161,0.15842,0.54021,4,combine,bnb,tops
6,0.55953,0.54386,0.69846,0.69846,1.20117,0.84443,0.50161,0.15842,0.54021,4,combine,bnb,tops
7,0.55953,0.54386,0.69846,0.69846,1.20117,0.84443,0.50161,0.15842,0.54021,4,combine,bnb,tops
8,0.55953,0.54386,0.69846,0.69846,1.20117,0.84443,0.50161,0.15842,0.54021,4,combine,bnb,tops
9,0.55953,0.54386,0.69846,0.69846,1.20117,0.84443,0.50161,0.15842,0.54021,4,combine,bnb,tops
0,0.4918,0.51137,0.92718,0.92718,1.30862,0.97546,0.49894,0.13861,0.52438,0,m,dtc,tops
1,0.4918,0.51137,0.92718,0.92718,1.30862,0.97546,0.49904,0.13861,0.52438,0,m,dtc,tops
2,0.4918,0.51137,0.92718,0.92718,1.30862,0.97546,0.49898,0.15842,0.52234,0,m,dtc,tops
3,0.4918,0.51137,0.92718,0.92718,1.30862,0.97546,0.49898,0.15842,0.52234,0,m,dtc,tops
4,0.4918,0.51137,0.92718,0.92718,1.30862,0.97546,0.49903,0.13861,0.52438,0,m,dtc,tops
5,0.4918,0.51137,0.92718,0.92718,1.30862,0.97546,0.49902,0.15842,0.52234,0,m,dtc,tops
6,0.4918,0.51137,0.92718,0.92718,1.30862,0.97546,0.49911,0.15842,0.52234,0,m,dtc,tops
7,0.4918,0.51137,0.92718,0.92718,1.30862,0.97546,0.49904,0.13861,0.52438,0,m,dtc,tops
8,0.4918,0.51137,0.92718,0.92718,1.30862,0.97546,0.49911,0.13861,0.52438,0,m,dtc,tops
9,0.4918,0.51137,0.92718,0.92718,1.30862,0.97546,0.49903,0.13861,0.52438,0,m,dtc,tops
0,0.55017,0.54524,0.77877,0.77877,1.27735,0.86573,0.49472,0.18812,0.51802,1,m,dtc,tops
1,0.55017,0.54524,0.77877,0.77877,1.27735,0.86573,0.49498,0.20792,0.51802,1,m,dtc,tops
2,0.55017,0.54524,0.77877,0.77877,1.27735,0.86573,0.49484,0.19802,0.51802,1,m,dtc,tops
3,0.55017,0.54524,0.77877,0.77877,1.27735,0.86573,0.49493,0.20792,0.51802,1,m,dtc,tops
4,0.55017,0.54524,0.77877,0.77877,1.27735,0.86573,0.49474,0.19802,0.51802,1,m,dtc,tops
5,0.55017,0.54524,0.77877,0.77877,1.27735,0.86573,0.49494,0.19802,0.51802,1,m,dtc,tops
6,0.55017,0.54524,0.77877,0.77877,1.27735,0.86573,0.49504,0.20792,0.51802,1,m,dtc,tops
7,0.55017,0.54524,0.77877,0.77877,1.27735,0.86573,0.49477,0.20792,0.51802,1,m,dtc,tops
8,0.55017,0.54524,0.77877,0.77877,1.27735,0.86573,0.49495,0.19802,0.51802,1,m,dtc,tops
9,0.55017,0.54524,0.77877,0.77877,1.27735,0.86573,0.49495,0.20792,0.51802,1,m,dtc,tops
0,0.48749,0.49406,0.53478,0.53478,0.98082,1.03117,0.50079,0.0396,0.54536,2,m,dtc,tops
1,0.51257,0.50862,0.69818,0.69818,1.03963,0.96947,0.49773,0.35644,0.50633,2,m,dtc,tops
2,0.54354,0.5475,0.79784,0.79784,1.31894,0.8647,0.49914,0.22772,0.51771,2,m,dtc,tops
3,0.48958,0.49307,0.68255,0.68255,0.96947,1.02542,0.49912,0.15842,0.52615,2,m,dtc,tops
4,0.56097,0.5603,0.69672,0.69672,1.27478,0.78505,0.50142,0.08911,0.53266,2,m,dtc,tops
5,0.48614,0.50065,0.70406,0.70406,1.00305,0.99772,0.49899,0.0495,0.53315,2,m,dtc,tops
6,0.52321,0.52454,0.36129,0.36129,1.06354,0.78443,0.50027,0.10891,0.52836,2,m,dtc,tops
7,0.554,0.54686,0.65515,0.65515,1.19143,0.81637,0.50073,0.0297,0.54707,2,m,dtc,tops
8,0.5489,0.52625,0.76843,0.76843,1.15422,0.92042,0.50078,0.20792,0.52016,2,m,dtc,tops
9,0.50454,0.50103,0.67645,0.67645,1.00448,0.99615,0.49872,0.0099,0.55066,2,m,dtc,tops
0,0.4725,0.48684,0.78648,0.78648,0.91567,1.03825,0.49982,0.85149,0.48006,3,m,dtc,tops
1,0.4725,0.48684,0.78648,0.78648,0.91567,1.03825,0.49978,0.84158,0.48006,3,m,dtc,tops
2,0.4725,0.48684,0.78648,0.78648,0.91567,1.03825,0.49978,0.84158,0.48006,3,m,dtc,tops
3,0.4725,0.48684,0.78648,0.78648,0.91567,1.03825,0.49974,0.85149,0.48006,3,m,dtc,tops
4,0.4725,0.48684,0.78648,0.78648,0.91567,1.03825,0.49962,0.84158,0.48006,3,m,dtc,tops
5,0.4725,0.48684,0.78648,0.78648,0.91567,1.03825,0.49977,0.86139,0.48006,3,m,dtc,tops
6,0.4725,0.48684,0.78648,0.78648,0.91567,1.03825,0.49988,0.85149,0.48006,3,m,dtc,tops
7,0.4725,0.48684,0.78648,0.78648,0.91567,1.03825,0.49972,0.86139,0.48006,3,m,dtc,tops
8,0.4725,0.48684,0.78648,0.78648,0.91567,1.03825,0.5,0.86139,0.48006,3,m,dtc,tops
9,0.4725,0.48684,0.78648,0.78648,0.91567,1.03825,0.50011,0.86139,0.48006,3,m,dtc,tops
0,0.56611,0.55981,0.63698,0.63698,1.23393,0.75522,0.50217,0.18812,0.52185,4,m,dtc,tops
1,0.56611,0.55981,0.63698,0.63698,1.23393,0.75522,0.50187,0.18812,0.52185,4,m,dtc,tops
2,0.56611,0.55981,0.63698,0.63698,1.23393,0.75522,0.50187,0.18812,0.52185,4,m,dtc,tops
3,0.56611,0.55981,0.63698,0.63698,1.23393,0.75522,0.50217,0.18812,0.52185,4,m,dtc,tops
4,0.56611,0.55981,0.63698,0.63698,1.23393,0.75522,0.50207,0.17822,0.52185,4,m,dtc,tops
5,0.56611,0.55981,0.63698,0.63698,1.23393,0.75522,0.50223,0.17822,0.52185,4,m,dtc,tops
6,0.56611,0.55981,0.63698,0.63698,1.23393,0.75522,0.50193,0.17822,0.52185,4,m,dtc,tops
7,0.56611,0.55981,0.63698,0.63698,1.23393,0.75522,0.50173,0.17822,0.52185,4,m,dtc,tops
8,0.56611,0.55981,0.63698,0.63698,1.23393,0.75522,0.50214,0.16832,0.52185,4,m,dtc,tops
9,0.56611,0.55981,0.63698,0.63698,1.23393,0.75522,0.50222,0.18812,0.52484,4,m,dtc,tops
0,0.5017,0.49794,0.91892,0.91892,0.95352,1.00451,0.49876,0.60396,0.49368,0,f,dtc,tops
1,0.50046,0.49881,0.04267,0.04267,0.99757,1.10948,0.49927,0.74257,0.48665,0,f,dtc,tops
2,0.49883,0.49238,0.87344,0.87344,0.91136,1.0184,0.49604,0.61386,0.48868,0,f,dtc,tops
3,0.51423,0.51668,0.53729,0.53729,1.05404,0.91286,0.49561,0.93069,0.46653,0,f,dtc,tops
4,0.51339,0.50381,0.91903,0.91903,1.08588,0.99163,0.49919,0.55446,0.49697,0,f,dtc,tops
5,0.48637,0.48548,0.88571,0.88571,0.80583,1.03413,0.49845,0.33663,0.50849,0,f,dtc,tops
6,0.51361,0.51699,0.53793,0.53793,1.05511,0.91136,0.49873,0.76238,0.4833,0,f,dtc,tops
7,0.48576,0.48441,0.90411,0.90411,0.73008,1.03525,0.49637,0.56436,0.49371,0,f,dtc,tops
8,0.49124,0.4942,0.04791,0.04791,0.98812,1.4722,0.49927,0.91089,0.47494,0,f,dtc,tops
9,0.50709,0.50131,0.89051,0.89051,1.01846,0.99695,0.50026,0.91089,0.47715,0,f,dtc,tops
0,0.52542,0.51734,0.7298,0.7298,1.08804,0.94278,0.49877,0.27723,0.50896,1,f,dtc,tops
1,0.5147,0.52047,0.36604,0.36604,1.05328,0.82306,0.49637,0.13861,0.52259,1,f,dtc,tops
2,0.53039,0.51073,0.4957,0.4957,1.03265,0.93743,0.49972,0.0495,0.53992,1,f,dtc,tops
3,0.52542,0.51734,0.7298,0.7298,1.08804,0.94278,0.49826,0.0099,0.56411,1,f,dtc,tops
4,0.52201,0.52499,0.26528,0.26528,1.05929,0.68194,0.49739,0.0099,0.5427,1,f,dtc,tops
5,0.52201,0.52499,0.26528,0.26528,1.05929,0.68194,0.5,0.0297,0.55048,1,f,dtc,tops
6,0.50437,0.51047,0.29148,0.29148,1.02539,0.88087,0.49675,0.23762,0.51274,1,f,dtc,tops
7,0.49537,0.50669,0.19179,0.19179,1.01502,0.87674,0.49946,0.06931,0.53555,1,f,dtc,tops
8,0.52542,0.51734,0.7298,0.7298,1.08804,0.94278,0.50079,0.26733,0.51526,1,f,dtc,tops
9,0.52906,0.52823,0.79535,0.79535,1.18773,0.91928,0.50029,0.20792,0.51807,1,f,dtc,tops
0,0.50434,0.50172,0.52635,0.52635,1.00547,0.99078,0.49779,0.0396,0.54357,2,f,dtc,tops
1,0.50742,0.50993,0.33851,0.33851,1.02514,0.90562,0.49912,0.33663,0.50559,2,f,dtc,tops
2,0.49564,0.4958,0.70562,0.70562,0.98025,1.0146,0.49744,0.34653,0.5037,2,f,dtc,tops
3,0.49124,0.49548,0.53766,0.53766,0.98533,1.02356,0.49796,0.33663,0.50639,2,f,dtc,tops
4,0.49078,0.48864,0.55923,0.55923,0.96177,1.05597,0.50175,0.51485,0.50036,2,f,dtc,tops
5,0.51384,0.51647,0.40044,0.40044,1.04446,0.87288,0.50015,0.91089,0.47512,2,f,dtc,tops
6,0.49326,0.4889,0.7482,0.7482,0.93957,1.0351,0.50048,0.26733,0.51697,2,f,dtc,tops
7,0.50885,0.50673,0.46086,0.46086,1.01954,0.95672,0.49994,0.20792,0.51738,2,f,dtc,tops
8,0.51693,0.50167,0.36328,0.36328,1.00434,0.98543,0.49844,0.15842,0.52047,2,f,dtc,tops
9,0.511,0.48892,0.3298,0.3298,0.97216,1.10861,0.49776,0.22772,0.51352,2,f,dtc,tops
0,0.50393,0.4945,0.89635,0.89635,0.91548,1.01263,0.50154,0.64356,0.49416,3,f,dtc,tops
1,0.51093,0.51752,0.92789,0.92789,1.48596,0.96224,0.49942,0.11881,0.52825,3,f,dtc,tops
2,0.52318,0.52267,0.08586,0.08586,1.04749,0.0,0.5021,0.84158,0.48231,3,f,dtc,tops
3,0.53771,0.53553,0.82041,0.82041,1.27091,0.90368,0.50217,0.41584,0.50606,3,f,dtc,tops
4,0.50813,0.50795,0.92369,0.92369,1.2003,0.98274,0.49724,0.45545,0.49603,3,f,dtc,tops
5,0.52842,0.52095,0.92547,0.92547,1.54325,0.95459,0.50236,0.39604,0.50722,3,f,dtc,tops
6,0.50316,0.49926,0.7548,0.7548,0.99586,1.00231,0.50281,0.77228,0.48621,3,f,dtc,tops
7,0.52005,0.51495,0.49209,0.49209,1.04526,0.91192,0.50109,0.34653,0.5123,3,f,dtc,tops
8,0.54288,0.53799,0.80842,0.80842,1.2702,0.89431,0.49646,0.33663,0.50501,3,f,dtc,tops
9,0.4899,0.50004,0.54686,0.54686,1.00015,0.99977,0.49788,0.59406,0.49494,3,f,dtc,tops
0,0.54951,0.52167,0.33831,0.33831,1.05487,0.7936,0.50196,0.76238,0.48133,4,f,dtc,tops
1,0.54951,0.52167,0.33831,0.33831,1.05487,0.7936,0.50203,0.76238,0.48133,4,f,dtc,tops
2,0.54951,0.52167,0.33831,0.33831,1.05487,0.7936,0.50205,0.76238,0.48133,4,f,dtc,tops
3,0.54951,0.52167,0.33831,0.33831,1.05487,0.7936,0.50181,0.76238,0.48133,4,f,dtc,tops
4,0.54951,0.52167,0.33831,0.33831,1.05487,0.7936,0.50223,0.77228,0.48133,4,f,dtc,tops
5,0.54951,0.52167,0.33831,0.33831,1.05487,0.7936,0.50193,0.76238,0.48133,4,f,dtc,tops
6,0.54951,0.52167,0.33831,0.33831,1.05487,0.7936,0.50188,0.75248,0.48133,4,f,dtc,tops
7,0.54951,0.52167,0.33831,0.33831,1.05487,0.7936,0.50207,0.77228,0.48133,4,f,dtc,tops
8,0.54951,0.52167,0.33831,0.33831,1.05487,0.7936,0.50187,0.76238,0.48133,4,f,dtc,tops
9,0.54951,0.52167,0.33831,0.33831,1.05487,0.7936,0.50166,0.76238,0.48133,4,f,dtc,tops
0,0.51536,0.50356,0.74971,0.74971,1.01941,0.98878,0.50016,0.92079,0.47214,0,combine,dtc,tops
1,0.53288,0.51691,0.74331,0.74331,1.08997,0.94583,0.49712,0.56436,0.49042,0,combine,dtc,tops
2,0.53827,0.52138,0.59295,0.59295,1.07641,0.90289,0.50248,0.39604,0.50789,0,combine,dtc,tops
3,0.5145,0.51482,0.88598,0.88598,1.19616,0.96509,0.49812,0.0297,0.53935,0,combine,dtc,tops
4,0.52633,0.52944,0.92809,0.92809,1.79935,0.93644,0.49875,0.64356,0.49015,0,combine,dtc,tops
5,0.49662,0.50169,0.85667,0.85667,1.01674,0.99578,0.49874,0.59406,0.49452,0,combine,dtc,tops
6,0.50196,0.51687,0.93308,0.93308,1.53878,0.964,0.49597,0.06931,0.52909,0,combine,dtc,tops
7,0.48312,0.49528,0.84162,0.84162,0.95826,1.01221,0.5,0.44554,0.50103,0,combine,dtc,tops
8,0.50152,0.5212,0.87988,0.87988,1.26107,0.94938,0.49688,0.39604,0.50101,0,combine,dtc,tops
9,0.50505,0.50981,0.90012,0.90012,1.15699,0.97758,0.4998,0.53465,0.49528,0,combine,dtc,tops
0,0.53484,0.52579,0.67868,0.67868,1.11204,0.90443,0.49934,0.08911,0.52651,1,combine,dtc,tops
1,0.55445,0.54313,0.75927,0.75927,1.24351,0.86643,0.49927,0.18812,0.51557,1,combine,dtc,tops
2,0.49255,0.4835,0.81308,0.81308,0.87827,1.04527,0.49969,0.0297,0.54464,1,combine,dtc,tops
3,0.52593,0.51906,0.81406,0.81406,1.14043,0.94769,0.50119,0.28713,0.51109,1,combine,dtc,tops
4,0.53602,0.53543,0.83512,0.83512,1.2969,0.90693,0.49932,0.52475,0.49773,1,combine,dtc,tops
5,0.52858,0.55157,0.75462,0.75462,1.28559,0.83856,0.49836,0.0495,0.53326,1,combine,dtc,tops
6,0.52637,0.53271,0.51738,0.51738,1.1027,0.81981,0.4998,0.0198,0.5446,1,combine,dtc,tops
7,0.48647,0.4974,0.25388,0.25388,0.99388,1.03479,0.50051,0.61386,0.49492,1,combine,dtc,tops
8,0.52903,0.51619,0.33945,0.33945,1.04104,0.84648,0.5003,0.54455,0.49759,1,combine,dtc,tops
9,0.55856,0.5383,0.61956,0.61956,1.14438,0.83683,0.49827,0.52475,0.49394,1,combine,dtc,tops
0,0.4743,0.48478,0.85824,0.85824,0.84558,1.03791,0.49853,0.24752,0.51573,2,combine,dtc,tops
1,0.49396,0.50166,0.5015,0.5015,1.00509,0.99049,0.49864,0.0495,0.5436,2,combine,dtc,tops
2,0.47655,0.47681,0.73898,0.73898,0.87783,1.07479,0.49967,0.09901,0.53838,2,combine,dtc,tops
3,0.54405,0.5287,0.54538,0.54538,1.09423,0.85308,0.49687,0.06931,0.52987,2,combine,dtc,tops
4,0.49581,0.48026,0.5883,0.5883,0.92992,1.0904,0.50164,0.06931,0.53992,2,combine,dtc,tops
5,0.55105,0.54035,0.62324,0.62324,1.15328,0.8296,0.49839,0.0495,0.53838,2,combine,dtc,tops
6,0.5253,0.50484,0.52062,0.52062,1.01527,0.97364,0.49583,0.0198,0.5558,2,combine,dtc,tops
7,0.52381,0.52649,0.59793,0.59793,1.09562,0.88115,0.50059,0.0099,0.56434,2,combine,dtc,tops
8,0.49032,0.48561,0.59831,0.59831,0.94793,1.06431,0.50058,0.17822,0.52266,2,combine,dtc,tops
9,0.51332,0.51977,0.70657,0.70657,1.09308,0.93127,0.49786,0.20792,0.51644,2,combine,dtc,tops
0,0.49062,0.49831,0.75343,0.75343,0.99064,1.00528,0.5022,0.66337,0.49294,3,combine,dtc,tops
1,0.49062,0.49831,0.75343,0.75343,0.99064,1.00528,0.50286,0.57426,0.49806,3,combine,dtc,tops
2,0.49062,0.49831,0.75343,0.75343,0.99064,1.00528,0.50245,0.66337,0.49294,3,combine,dtc,tops
3,0.49062,0.49831,0.75343,0.75343,0.99064,1.00528,0.50251,0.59406,0.49806,3,combine,dtc,tops
4,0.49062,0.49831,0.75343,0.75343,0.99064,1.00528,0.50234,0.67327,0.49323,3,combine,dtc,tops
5,0.49062,0.49831,0.75343,0.75343,0.99064,1.00528,0.50269,0.62376,0.49606,3,combine,dtc,tops
6,0.49062,0.49831,0.75343,0.75343,0.99064,1.00528,0.50217,0.48515,0.50118,3,combine,dtc,tops
7,0.49062,0.49831,0.75343,0.75343,0.99064,1.00528,0.50201,0.63366,0.49606,3,combine,dtc,tops
8,0.49062,0.49831,0.75343,0.75343,0.99064,1.00528,0.50241,0.66337,0.49294,3,combine,dtc,tops
9,0.49062,0.49831,0.75343,0.75343,0.99064,1.00528,0.50241,0.66337,0.49294,3,combine,dtc,tops
0,0.52171,0.51291,0.42039,0.42039,1.03565,0.90639,0.49701,0.9505,0.45585,4,combine,dtc,tops
1,0.52171,0.51291,0.42039,0.42039,1.03565,0.90639,0.49706,0.9505,0.45585,4,combine,dtc,tops
2,0.52171,0.51291,0.42039,0.42039,1.03565,0.90639,0.49689,0.94059,0.45585,4,combine,dtc,tops
3,0.52171,0.51291,0.42039,0.42039,1.03565,0.90639,0.49698,0.9505,0.45585,4,combine,dtc,tops
4,0.52171,0.51291,0.42039,0.42039,1.03565,0.90639,0.497,0.9505,0.45585,4,combine,dtc,tops
5,0.52171,0.51291,0.42039,0.42039,1.03565,0.90639,0.49697,0.9505,0.45585,4,combine,dtc,tops
6,0.52171,0.51291,0.42039,0.42039,1.03565,0.90639,0.49683,0.9505,0.45585,4,combine,dtc,tops
7,0.52171,0.51291,0.42039,0.42039,1.03565,0.90639,0.49716,0.9505,0.45585,4,combine,dtc,tops
8,0.52171,0.51291,0.42039,0.42039,1.03565,0.90639,0.497,0.9505,0.45585,4,combine,dtc,tops
9,0.52171,0.51291,0.42039,0.42039,1.03565,0.90639,0.49705,0.9505,0.45585,4,combine,dtc,tops
0,0.57313,0.56228,0.70426,0.70426,1.28992,0.7816,0.49742,0.0495,0.54304,0,m,lrc,tops
1,0.57314,0.56213,0.70401,0.70401,1.28898,0.78203,0.49743,0.0495,0.54299,0,m,lrc,tops
2,0.57314,0.56213,0.70401,0.70401,1.28898,0.78203,0.49743,0.0495,0.54299,0,m,lrc,tops
3,0.57317,0.56784,0.70369,0.70369,1.31508,0.76173,0.49743,0.0495,0.54299,0,m,lrc,tops
4,0.57315,0.56213,0.70401,0.70401,1.28898,0.78203,0.49743,0.0495,0.54299,0,m,lrc,tops
5,0.57317,0.56799,0.70393,0.70393,1.31604,0.76131,0.49743,0.0495,0.54299,0,m,lrc,tops
6,0.57314,0.56213,0.70401,0.70401,1.28898,0.78203,0.49742,0.0495,0.54312,0,m,lrc,tops
7,0.57314,0.56213,0.70401,0.70401,1.28898,0.78203,0.49742,0.0495,0.54295,0,m,lrc,tops
8,0.57315,0.56784,0.70369,0.70369,1.31508,0.76173,0.49743,0.0495,0.54299,0,m,lrc,tops
9,0.57316,0.56213,0.70401,0.70401,1.28898,0.78203,0.49742,0.0495,0.54286,0,m,lrc,tops
0,0.58955,0.58859,0.67611,0.67611,1.38047,0.66841,0.49679,0.0198,0.57108,1,m,lrc,tops
1,0.58955,0.58859,0.67611,0.67611,1.38047,0.66841,0.49678,0.0198,0.57104,1,m,lrc,tops
2,0.58954,0.58859,0.67611,0.67611,1.38047,0.66841,0.49678,0.0198,0.57108,1,m,lrc,tops
3,0.58955,0.58859,0.67611,0.67611,1.38047,0.66841,0.49678,0.0198,0.57108,1,m,lrc,tops
4,0.58954,0.58859,0.67611,0.67611,1.38047,0.66841,0.49678,0.0198,0.57108,1,m,lrc,tops
5,0.58955,0.58859,0.67611,0.67611,1.38047,0.66841,0.49678,0.0198,0.57108,1,m,lrc,tops
6,0.58954,0.58859,0.67611,0.67611,1.38047,0.66841,0.49678,0.0198,0.57108,1,m,lrc,tops
7,0.58955,0.58859,0.67611,0.67611,1.38047,0.66841,0.49679,0.0198,0.57108,1,m,lrc,tops
8,0.58954,0.58859,0.67611,0.67611,1.38047,0.66841,0.49678,0.0198,0.57108,1,m,lrc,tops
9,0.58955,0.58859,0.67611,0.67611,1.38047,0.66841,0.49678,0.0198,0.57108,1,m,lrc,tops
